case_id,family,claim,expected_authorized,v2_authorized,expected_deficits,v2_exact_deficits,priority_exact_deficits,asp_checked,asp_exact,raw_status_all_passed_ignoring_schema,equal_weight_75_percent_ignoring_schema,prediction_shortcut_ignoring_schema
assumption_conditional_direction__metadata__directed_identifiability__model_class,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__directed_identifiability__assumptions,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__directed_identifiability__calibration_domain,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__directed_identifiability__directional_test,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__directed_identifiability__abstention_rule,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__directed_identifiability__direction,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__status__uncertainty_quantification__failed,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__status__uncertainty_quantification__unknown,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__status__uncertainty_quantification__not_applicable,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__status__uncertainty_quantification__requires_review,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__omitted__uncertainty_quantification,omitted_required_block,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__metadata__uncertainty_quantification__inferential_unit,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__uncertainty_quantification__uncertainty_sources,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__uncertainty_quantification__method,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__uncertainty_quantification__confidence_level,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__uncertainty_quantification__interval,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__uncertainty_quantification__acceptance_rule,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__status__robustness__failed,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__status__robustness__unknown,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__status__robustness__not_applicable,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__status__robustness__requires_review,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__omitted__robustness,omitted_required_block,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__metadata__robustness__perturbation_family,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__robustness__locked_endpoint,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__robustness__acceptance_rule,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__robustness__worst_case_result,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__status__context_of_use__failed,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__status__context_of_use__unknown,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__status__context_of_use__not_applicable,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__status__context_of_use__requires_review,single_status_defect,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__omitted__context_of_use,omitted_required_block,assumption_conditional_direction,False,False,1,True,True,True,True,False,True,False
assumption_conditional_direction__metadata__context_of_use__use,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__context_of_use__population,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__context_of_use__output,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__context_of_use__decision_consequence,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__metadata__context_of_use__prohibited_uses,missing_required_observation,assumption_conditional_direction,False,False,1,True,False,True,True,True,True,True
assumption_conditional_direction__mixed__directed_identifiability__failed__uncertainty_quantification__failed,pairwise_mixed_status_defects,assumption_conditional_direction,False,False,2,True,True,True,True,False,False,False
assumption_conditional_direction__mixed__directed_identifiability__failed__uncertainty_quantification__unknown,pairwise_mixed_status_defects,assumption_conditional_direction,False,False,2,True,False,True,True,False,False,False
assumption_conditional_direction__mixed__directed_identifiability__failed__uncertainty_quantification__not_applicable,pairwise_mixed_status_defects,assumption_conditional_direction,False,False,2,True,False,True,True,False,False,False
assumption_conditional_direction__mixed__directed_identifiability__failed__uncertainty_quantification__requires_review,pairwise_mixed_status_defects,assumption_conditional_direction,False,False,2,True,False,True,True,False,False,False
assumption_conditional_direction__mixed__directed_identifiability__unknown__uncertainty_quantification__failed,pairwise_mixed_status_defects,assumption_conditional_direction,False,False,2,True,False,True,True,False,False,False
assumption_conditional_direction__mixed__directed_identifiability__unknown__uncertainty_quantification__unknown,pairwise_mixed_status_defects,assumption_conditional_direction,False,False,2,True,True,True,True,False,False,False
assumption_conditional_direction__mixed__directed_identifiability__unknown__uncertainty_quantification__not_applicable,pairwise_mixed_status_defects,assumption_conditional_direction,False,False,2,True,False,True,True,False,False,False
assumption_conditional_direction__mixed__directed_identifiability__unknown__uncertainty_quantification__requires_review,pairwise_mixed_status_defects,assumption_conditional_direction,False,False,2,True,False,True,True,False,False,False
